//X Y Z R G B Intensity
-0.14049999 5.30350018 0.05050000 123 104 90 1685
-0.13450000 5.30450010 0.06050000 82 72 99 832
-0.13349999 5.30399990 0.05900000 82 72 99 1760
-0.13249999 5.30525017 0.05950000 82 72 99 1439
-0.13150001 5.30375004 0.05400000 83 67 94 578
-0.12850000 5.30525017 0.05350000 106 95 109 1382
-0.12850000 5.30399990 0.05450000 84 70 95 1535
-0.12750000 5.30450010 0.05100000 117 109 120 2907
-0.12750000 5.30474997 0.05200000 92 84 99 3217
-0.12750000 5.30550003 0.06000000 85 80 103 3032
-0.12774999 5.30649996 0.06400000 78 79 97 2517
-0.12650000 5.30424976 0.04550000 134 128 138 2860
-0.12650000 5.30474997 0.04950000 131 125 135 4275
-0.12675001 5.30574989 0.05050000 117 109 120 4442
-0.12650000 5.30424976 0.05150000 117 109 120 4892
-0.12650000 5.30450010 0.05250000 92 84 99 5746
-0.12650000 5.30525017 0.05350000 92 84 99 5739
-0.12650000 5.30450010 0.05450000 76 64 88 5546
-0.12675001 5.30649996 0.06150000 79 75 98 3517
-0.12675001 5.30649996 0.06250000 79 75 98 3675
-0.12675001 5.30625010 0.06350000 78 79 97 3878
-0.12549999 5.30399990 0.04400000 115 107 118 4310
-0.12549999 5.30424976 0.04600000 105 97 110 5421
-0.12549999 5.30450010 0.04700000 105 97 110 5428
-0.12549999 5.30450010 0.04800000 98 90 105 5535
-0.12549999 5.30399990 0.05000000 94 85 102 6357
-0.12575001 5.30574989 0.05100000 94 85 102 6635
-0.12549999 5.30574989 0.05300000 91 82 103 9053
-0.12549999 5.30499983 0.05800000 83 74 103 7803
-0.12549999 5.30499983 0.05900000 84 75 102 7650
-0.12575001 5.30625010 0.06100000 85 77 101 6289
-0.12575001 5.30649996 0.06300000 87 79 103 6078
-0.12549999 5.30574989 0.06400000 87 79 103 5982
-0.12575001 5.30574989 0.06500000 88 80 103 5892
-0.12575001 5.30649996 0.06600000 88 80 103 5682
-0.12575001 5.30600023 0.06800000 90 81 100 5160
-0.12450000 5.30399990 0.02550000 99 98 104 989
-0.12450000 5.30399990 0.04150000 129 124 131 4892
-0.12450000 5.30350018 0.04250000 129 124 131 5339
-0.12450000 5.30525017 0.04350000 115 107 118 5853
-0.12450000 5.30424976 0.04550000 105 97 110 6835
-0.12450000 5.30424976 0.04750000 98 90 105 7660
-0.12450000 5.30399990 0.04850000 98 90 105 7557
-0.12450000 5.30450010 0.04950000 98 90 105 7921
-0.12450000 5.30474997 0.05050000 94 85 102 8239
-0.12450000 5.30424976 0.05150000 94 85 102 8589
-0.12450000 5.30499983 0.05350000 91 82 103 9360
-0.12450000 5.30424976 0.05450000 82 74 98 8289
-0.12450000 5.30574989 0.05550000 82 74 98 7782
-0.12450000 5.30600023 0.05650000 83 74 103 7057
-0.12450000 5.30550003 0.05750000 83 74 103 7385
-0.12450000 5.30450010 0.05850000 84 75 102 8103
-0.12450000 5.30574989 0.05950000 84 75 102 8496
-0.12450000 5.30525017 0.06050000 84 75 102 8528
-0.12450000 5.30574989 0.06150000 85 77 101 7739
-0.12450000 5.30625010 0.06250000 85 77 101 7600
-0.12450000 5.30499983 0.06350000 87 79 103 7735
-0.12450000 5.30499983 0.06450000 87 79 103 7532
-0.12450000 5.30600023 0.06550000 88 80 103 6989
-0.12450000 5.30525017 0.06650000 88 80 103 7692
-0.12450000 5.30674982 0.06850000 90 81 100 7535
-0.12450000 5.30649996 0.06950000 93 82 99 6871
-0.12350000 5.30399990 0.03800000 117 110 117 4450
-0.12350000 5.30499983 0.04000000 110 103 111 6403
-0.12350000 5.30525017 0.04100000 100 92 103 6978
-0.12350000 5.30450010 0.04200000 100 92 103 6867
-0.12350000 5.30424976 0.04400000 91 83 96 7903
-0.12350000 5.30424976 0.04500000 87 79 94 7964
-0.12350000 5.30550003 0.04600000 87 79 94 7992
