//X Y Z R G B Intensity
-0.13950001 5.30200005 0.06225000 114 102 114 449
-0.13850001 5.30299997 0.06075000 103 92 106 1103
-0.13650000 5.30550003 0.06175000 104 92 112 592
-0.13550000 5.30175018 0.05525000 84 74 99 2532
-0.13550000 5.30450010 0.06025000 91 78 106 1221
-0.13550000 5.30474997 0.06225000 108 95 121 407
-0.13450000 5.30249977 0.04575000 112 108 109 2253
-0.13450000 5.30049992 0.04875000 121 114 121 1828
-0.13450000 5.30175018 0.05275000 91 83 98 1617
-0.13450000 5.30324984 0.05975000 91 78 106 1367
-0.13349999 5.30324984 0.05425000 91 83 98 989
-0.13349999 5.30275011 0.05525000 84 74 99 2285
-0.13349999 5.30424976 0.05925000 85 74 104 1385
-0.13050000 5.30550003 0.05475000 93 85 108 1325
-0.13050000 5.30600023 0.05975000 85 72 102 971
-0.12950000 5.30625010 0.05425000 93 85 108 857
-0.12950000 5.30350018 0.05925000 75 62 92 2235
-0.12850000 5.30649996 0.05275000 89 79 103 1503
-0.12850000 5.30200005 0.05475000 89 79 103 2153
-0.12850000 5.30399990 0.05975000 90 75 104 1935
-0.12850000 5.30674982 0.06075000 90 75 104 1325
-0.12750000 5.30674982 0.05125000 117 108 129 3217
-0.12750000 5.30275011 0.05225000 117 108 129 3425
-0.12750000 5.30625010 0.05325000 89 79 103 3764
-0.12750000 5.30474997 0.05425000 89 79 103 3721
-0.12750000 5.30375004 0.05925000 81 66 95 3789
-0.12750000 5.30249977 0.06025000 90 75 104 3125
-0.12750000 5.30424976 0.06125000 90 75 104 2750
-0.12750000 5.30550003 0.06225000 101 87 113 2632
-0.12750000 5.30525017 0.06325000 101 87 113 2732
-0.12750000 5.30499983 0.06425000 117 103 128 2650
-0.12650000 5.30550003 0.04575000 124 116 131 3225
-0.12650000 5.30499983 0.04675000 110 101 118 3907
-0.12650000 5.30625010 0.04775000 110 101 118 4225
-0.12650000 5.30499983 0.04875000 106 95 112 4300
-0.12650000 5.30399990 0.04975000 106 95 112 4475
-0.12650000 5.30450010 0.05075000 98 86 106 4785
-0.12650000 5.30424976 0.05175000 98 86 106 5300
-0.12650000 5.30674982 0.05275000 84 72 94 6007
